DataSource,Eruption,Na2O_wt ,SiO2_wt ,CaO_wt   ,K2O_wt    ,Al2O3_wt  ,MgO_wt ,FeO_wt,BaO_wt,TiO2_wt ,SrO_wt,Total_wt
Bachmannetal2014,CarpenterRidgeTuff,7.95,60.75,5.03,1.5209,23.27,NA,0.3033,0.1751,NA,0.0997,99.12
Bachmannetal2014,CarpenterRidgeTuff,7.68,62.24,5.29,1.4817,23.5,NA,0.2666,0.099,NA,0.0582,100.64
Bachmannetal2014,CarpenterRidgeTuff,8.02,62.28,4.76,1.5634,23,NA,0.2793,0.1833,NA,0.0801,100.19
Bachmannetal2014,CarpenterRidgeTuff,8.08,62.8,4.71,1.6558,22.91,NA,0.2176,0.1364,NA,0.0784,100.58
Bachmannetal2014,CarpenterRidgeTuff,7.94,62.46,4.74,1.6075,23.19,NA,0.2559,0.087,NA,0.0795,100.37
Bachmannetal2014,CarpenterRidgeTuff,8.08,62.21,4.7,1.5268,23.05,NA,0.3043,0.1883,NA,0.091,100.15
Bachmannetal2014,CarpenterRidgeTuff,5.98,56.81,9.31,0.5974,27.04,NA,0.3409,0.0871,NA,0.2716,100.46
Bachmannetal2014,CarpenterRidgeTuff,7.32,60.19,6.68,1.0411,24.69,NA,0.2891,0.1421,NA,0.2238,100.59
Bachmannetal2014,CarpenterRidgeTuff,7.05,59.13,6.76,0.9611,24.84,NA,0.2993,0.3181,NA,0.2187,99.6
Bachmannetal2014,CarpenterRidgeTuff,6.7,58.2,7.56,0.9488,25.35,NA,0.3622,0.4839,NA,0.2501,99.89
Bachmannetal2014,CarpenterRidgeTuff,7.17,59.28,6.64,0.8744,24.9,NA,0.3726,0.4028,NA,0.1964,99.85
Bachmannetal2014,CarpenterRidgeTuff,5.19,55.03,10.41,0.3292,28.45,NA,0.1882,0.0874,NA,0.1277,99.8
Bachmannetal2014,CarpenterRidgeTuff,7.25,60.62,6.11,0.8644,24.09,NA,0.2748,0.0925,NA,0.1121,99.42
Bachmannetal2014,CarpenterRidgeTuff,7.77,62.27,5.07,1.1797,23.07,NA,0.2159,0.0456,NA,0.1079,99.75
Bachmannetal2014,CarpenterRidgeTuff,7.76,62,4.87,1.1997,22.96,NA,0.2058,0.0284,NA,0.0826,99.11
Bachmannetal2014,CarpenterRidgeTuff,7.95,61.12,5.25,1.1382,23.56,NA,0.1666,0.0499,NA,0.0718,99.33
Bachmannetal2014,CarpenterRidgeTuff,7.6,62.25,5.05,1.1366,23.24,NA,0.2202,0.0542,NA,0.0709,99.62
Bachmannetal2014,CarpenterRidgeTuff,7.95,62.43,5.18,0.9594,23.2,NA,0.2496,0.1233,NA,0.0503,100.14
Bachmannetal2014,CarpenterRidgeTuff,7.72,62.1,5.09,1.1682,23.14,NA,0.1883,0.0743,NA,0.0689,99.55
Bachmannetal2014,CarpenterRidgeTuff,7.87,61.85,5.23,1.0984,23.49,NA,0.2289,0.0599,NA,0.0869,99.92
Bachmannetal2014,CarpenterRidgeTuff,7.83,62.12,4.98,1.1357,23.41,NA,0.2101,0.0714,NA,0.0796,99.84
Bachmannetal2014,CarpenterRidgeTuff,8.06,63.08,4.38,1.2646,22.48,NA,0.1753,0.0785,NA,0.0735,99.6
Bachmannetal2014,CarpenterRidgeTuff,7.76,62.07,5.26,1.112,23.38,NA,0.2249,0.0287,NA,0.0794,99.92
Bachmannetal2014,CarpenterRidgeTuff,7.84,62.17,5.27,1.1059,23.31,NA,0.1912,0.0499,NA,0.0701,100.01
Bachmannetal2014,CarpenterRidgeTuff,7.77,62.08,5.05,1.0989,23.26,NA,0.2521,0.0785,NA,0.0793,99.68
Bachmannetal2014,CarpenterRidgeTuff,7.74,62.25,5.12,1.0867,23.24,NA,0.2086,0.0571,NA,0.0764,99.78
Bachmannetal2014,CarpenterRidgeTuff,7.75,62.57,4.95,1.165,23.05,NA,0.2569,0.0387,NA,0.0733,99.86
Bachmannetal2014,CarpenterRidgeTuff,7.61,63.48,5.07,1.1299,22.99,NA,0.18,0.0631,NA,0.0769,100.61
Bachmannetal2014,CarpenterRidgeTuff,7.59,62.9,5.25,1.0568,23.2,NA,0.2279,0.0301,NA,0.0809,100.34
Bachmannetal2014,CarpenterRidgeTuff,7.58,62.44,5.26,1.0485,23.23,NA,0.254,0.043,NA,0.09,99.94
Bachmannetal2014,CarpenterRidgeTuff,7.68,61.73,5.27,1.0449,23.35,NA,0.2119,0.0717,NA,0.075,99.44
Bachmannetal2014,CarpenterRidgeTuff,7.82,62.26,5.26,1.0957,23.33,NA,0.2662,0.0238,NA,0.082,100.14
Bachmannetal2014,CarpenterRidgeTuff,7.74,62.13,5.02,1.1475,23.33,NA,0.2162,0.0588,NA,0.0704,99.71
Bachmannetal2014,CarpenterRidgeTuff,7.57,61.74,5.26,1.1205,23.46,NA,0.2073,0.0861,NA,0.0889,99.54
Bachmannetal2014,CarpenterRidgeTuff,7.69,62.16,5.13,1.1127,23.15,NA,0.1846,0.0608,NA,0.0839,99.58
Bachmannetal2014,CarpenterRidgeTuff,7.77,61.9,5.16,1.1221,23.42,NA,0.2238,0.03,NA,0.084,99.72
Bachmannetal2014,CarpenterRidgeTuff,7.6,61.41,5.53,1.0089,23.58,NA,0.2157,0.0727,NA,0.1025,99.53
Bachmannetal2014,CarpenterRidgeTuff,7.61,62.05,5.23,1.0732,23.22,NA,0.1849,0.0901,NA,0.094,99.56
Bachmannetal2014,CarpenterRidgeTuff,7.73,62.41,4.86,1.1664,22.87,NA,0.2289,0.0814,NA,0.1097,99.46
Bachmannetal2014,CarpenterRidgeTuff,7.64,61.38,5.5,1.024,23.49,NA,0.2409,0.1021,NA,0.1064,99.49
Bachmannetal2014,CarpenterRidgeTuff,7.52,62.45,5.48,1.0173,23.06,NA,0.1811,0.1185,NA,0.1077,99.94
Bachmannetal2014,CarpenterRidgeTuff,7.6,61.52,5.45,1.0545,23.31,NA,0.2285,0.0883,NA,0.1191,99.37
Bachmannetal2014,CarpenterRidgeTuff,7.32,61.24,6.07,0.9461,23.84,NA,0.245,0.1047,NA,0.1229,99.9
Bachmannetal2014,CarpenterRidgeTuff,7.46,61.45,5.65,0.9787,23.46,NA,0.2281,0.0734,NA,0.1174,99.42
Bachmannetal2014,CarpenterRidgeTuff,7.59,61.73,5.07,1.1638,23.35,NA,0.1845,0.0897,NA,0.0789,99.25
Bachmannetal2014,CarpenterRidgeTuff,7.18,61.91,5.74,0.9222,23.1,NA,0.2465,0.0669,NA,0.1436,99.31
Bachmannetal2014,CarpenterRidgeTuff,7.4,61.39,5.9,0.9504,23.4,NA,0.27,0.1688,NA,0.1339,99.62
Bachmannetal2014,CarpenterRidgeTuff,7.44,60.7,5.84,0.9804,23.7,NA,0.2262,0.1226,NA,0.1382,99.16
Bachmannetal2014,CarpenterRidgeTuff,7.09,59.81,6.71,0.7812,24.66,NA,0.207,0.1125,NA,0.1274,99.5
Bachmannetal2014,CarpenterRidgeTuff,6.84,59.44,6.99,0.7154,24.68,NA,0.2866,0.1154,NA,0.1422,99.21
Bachmannetal2014,CarpenterRidgeTuff,6.86,58.39,7.63,0.664,25.5,NA,0.2855,0.1114,NA,0.1561,99.6
Bachmannetal2014,CarpenterRidgeTuff,6.6,57.9,7.89,0.5614,26.11,NA,0.3027,0.1329,NA,0.1566,99.66
Bachmannetal2014,CarpenterRidgeTuff,6.44,57.37,8.26,0.5814,25.87,NA,0.2737,0.1012,NA,0.1658,99.06
Bachmannetal2014,CarpenterRidgeTuff,6.58,57.48,8.09,0.6016,26.07,NA,0.263,0.0804,NA,0.1382,99.32
Bachmannetal2014,CarpenterRidgeTuff,6.45,58.01,8.08,0.553,25.65,NA,0.3219,0.1037,NA,0.1622,99.34
Bachmannetal2014,CarpenterRidgeTuff,8.01,62.56,4.75,1.2536,22.98,NA,0.2065,0.0709,NA,0.0828,99.91
Bachmannetal2014,CarpenterRidgeTuff,6.12,57.73,8.48,0.4858,25.68,NA,0.3557,0.13,NA,0.2023,99.19
Bachmannetal2014,CarpenterRidgeTuff,8.1,63.14,4.54,1.2909,22.56,NA,0.2281,0.1244,NA,0.053,100.03
Bachmannetal2014,CarpenterRidgeTuff,7.64,62.84,4.55,1.3106,22.36,NA,0.2514,0.0483,NA,0.0714,99.08
Bachmannetal2014,CarpenterRidgeTuff,7.95,62.47,4.6,1.3722,22.57,NA,0.2425,0.0978,NA,0.062,99.36
Bachmannetal2014,CarpenterRidgeTuff,8.03,62.95,4.31,1.456,22.43,NA,0.2429,0.0923,NA,0.0617,99.57
Bachmannetal2014,CarpenterRidgeTuff,7.87,63.11,4.24,1.59,22.4,NA,0.2517,0.0763,NA,0.0658,99.62
Bachmannetal2014,CarpenterRidgeTuff,7.98,62.53,4.44,1.4323,22.46,NA,0.2325,0.085,NA,0.0521,99.22
Bachmannetal2014,CarpenterRidgeTuff,7.77,63.55,4.35,1.5253,22.4,NA,0.2104,0.0676,NA,0.0653,99.93
Bachmannetal2014,CarpenterRidgeTuff,8.13,62.77,4.31,1.5405,22.59,NA,0.2896,0.0832,NA,0.0595,99.78
Bachmannetal2014,CarpenterRidgeTuff,7.71,61.97,4.83,1.397,22.84,NA,0.2336,0.1634,NA,0.0893,99.24
Bachmannetal2014,CarpenterRidgeTuff,7.83,61.65,5.13,1.1042,23.21,NA,0.2314,0.055,NA,0.0859,99.3
Bachmannetal2014,CarpenterRidgeTuff,7.83,61.82,4.89,1.2673,23.05,NA,0.2738,0.1113,NA,0.0809,99.35
Bachmannetal2014,CarpenterRidgeTuff,7.76,62.13,4.71,1.3435,22.85,NA,0.2557,0.1517,NA,0.0922,99.3
Bachmannetal2014,CarpenterRidgeTuff,7.77,62.91,4.76,1.3768,22.43,NA,0.2134,0.1172,NA,0.0628,99.64
Bachmannetal2014,CarpenterRidgeTuff,7.8,62.48,4.89,1.3753,23.06,NA,0.2591,0.1332,NA,0.0702,100.07
Bachmannetal2014,CarpenterRidgeTuff,8.04,61.55,4.64,1.364,23.13,NA,0.2826,0.0996,NA,0.0762,99.19
Bachmannetal2014,CarpenterRidgeTuff,7.86,62.55,4.64,1.3653,22.69,NA,0.234,0.1244,NA,0.0644,99.52
Bachmannetal2014,CarpenterRidgeTuff,7.94,62.58,4.72,1.326,22.8,NA,0.2532,0.0996,NA,0.0668,99.79
Bachmannetal2014,CarpenterRidgeTuff,7.86,62.11,4.7,1.3418,22.89,NA,0.2815,0.2444,NA,0.0955,99.53
Bachmannetal2014,CarpenterRidgeTuff,7.78,62.05,4.84,1.3697,22.87,NA,0.2845,0.2313,NA,0.0949,99.52
Bachmannetal2014,CarpenterRidgeTuff,8.18,62.53,4.35,1.4327,22.8,NA,0.2402,0.1846,NA,0.0864,99.81
Bachmannetal2014,CarpenterRidgeTuff,7.71,61.82,5.28,1.1111,23.47,NA,0.1813,0.0532,NA,0.0824,99.72
Bachmannetal2014,CarpenterRidgeTuff,7.91,62.1,4.43,1.5339,22.94,NA,0.2624,0.1657,NA,0.0948,99.44
Bachmannetal2014,CarpenterRidgeTuff,7.64,62.95,4.53,1.3936,22.42,NA,0.2211,0.1978,NA,0.0879,99.44
Bachmannetal2014,CarpenterRidgeTuff,7.97,62.34,4.52,1.5011,22.2,NA,0.2697,0.2138,NA,0.0908,99.12
Bachmannetal2014,CarpenterRidgeTuff,7.78,62.58,4.53,1.3441,22.53,NA,0.2719,0.1517,NA,0.0841,99.29
Bachmannetal2014,CarpenterRidgeTuff,7.97,62.96,4.47,1.4476,22.65,NA,0.2447,0.1788,NA,0.0957,100.01
Bachmannetal2014,CarpenterRidgeTuff,7.73,62.36,4.79,1.2941,22.79,NA,0.2561,0.1798,NA,0.0921,99.49
Bachmannetal2014,CarpenterRidgeTuff,7.85,62.61,4.74,1.4071,22.87,NA,0.2517,0.1667,NA,0.0855,100
Bachmannetal2014,CarpenterRidgeTuff,7.81,62.25,4.63,1.4112,22.72,NA,0.2742,0.1949,NA,0.0806,99.37
Bachmannetal2014,CarpenterRidgeTuff,7.82,62.62,4.7,1.399,22.83,NA,0.2561,0.1492,NA,0.0923,99.88
Bachmannetal2014,CarpenterRidgeTuff,7.82,62.3,4.81,1.3501,22.91,NA,0.2609,0.192,NA,0.0886,99.73
Bachmannetal2014,CarpenterRidgeTuff,7.54,61.94,5.16,1.1378,23.19,NA,0.2252,0.0387,NA,0.0931,99.34
Bachmannetal2014,CarpenterRidgeTuff,7.7,62.64,4.83,1.4004,22.78,NA,0.2487,0.158,NA,0.0965,99.85
Bachmannetal2014,CarpenterRidgeTuff,7.85,62.43,4.55,1.4448,22.75,NA,0.2476,0.1613,NA,0.0802,99.53
Bachmannetal2014,CarpenterRidgeTuff,7.79,62.39,4.72,1.4272,22.74,NA,0.262,0.123,NA,0.084,99.55
Bachmannetal2014,CarpenterRidgeTuff,7.73,62.08,5,1.333,22.93,NA,0.252,0.1803,NA,0.0796,99.59
Bachmannetal2014,CarpenterRidgeTuff,7.86,62.78,4.71,1.4378,22.82,NA,0.2727,0.1511,NA,0.0993,100.13
Bachmannetal2014,CarpenterRidgeTuff,7.82,62.43,4.72,1.4281,22.93,NA,0.2255,0.0825,NA,0.0624,99.7
Bachmannetal2014,CarpenterRidgeTuff,7.8,62.97,4.55,1.4718,22.29,NA,0.2591,0.1419,NA,0.0776,99.56
Bachmannetal2014,CarpenterRidgeTuff,7.87,62.19,4.5,1.4859,22.71,NA,0.2517,0.1127,NA,0.0626,99.18
Bachmannetal2014,CarpenterRidgeTuff,7.69,62.4,4.76,1.4098,22.55,NA,0.2296,0.1259,NA,0.051,99.22
Bachmannetal2014,CarpenterRidgeTuff,7.8,62.43,4.67,1.4736,22.84,NA,0.2491,0.1394,NA,0.0737,99.68
Bachmannetal2014,CarpenterRidgeTuff,7.68,62.2,5.13,1.1231,23.27,NA,0.1989,0.0228,NA,0.0803,99.72
Bachmannetal2014,CarpenterRidgeTuff,7.78,62.43,4.75,1.4603,22.81,NA,0.2281,0.139,NA,0.0835,99.69
Bachmannetal2014,CarpenterRidgeTuff,7.75,61.82,4.8,1.4291,22.96,NA,0.2535,0.1453,NA,0.0893,99.24
Bachmannetal2014,CarpenterRidgeTuff,7.78,62.54,4.79,1.3799,22.77,NA,0.2823,0.1313,NA,0.0617,99.74
Bachmannetal2014,CarpenterRidgeTuff,7.84,62.37,4.79,1.3603,22.84,NA,0.2609,0.1584,NA,0.0775,99.71
Bachmannetal2014,CarpenterRidgeTuff,7.88,62.25,4.77,1.3863,22.82,NA,0.3004,0.1127,NA,0.0686,99.6
Bachmannetal2014,CarpenterRidgeTuff,8.03,62.24,4.68,1.3816,23,NA,0.2546,0.0967,NA,0.059,99.74
Bachmannetal2014,CarpenterRidgeTuff,7.94,62.57,4.65,1.4284,22.64,NA,0.2646,0.1109,NA,0.0604,99.66
Bachmannetal2014,CarpenterRidgeTuff,7.84,62.21,4.74,1.3486,22.59,NA,0.2661,0.0672,NA,0.0603,99.13
Bachmannetal2014,CarpenterRidgeTuff,7.93,62.34,4.49,1.4528,22.72,NA,0.2454,0.1196,NA,0.0585,99.35
Bachmannetal2014,CarpenterRidgeTuff,7.82,62.31,4.51,1.4793,22.63,NA,0.2764,0.1167,NA,0.0637,99.2
Bachmannetal2014,CarpenterRidgeTuff,7.61,61.96,5.2,1.1042,23.43,NA,0.1772,0.0883,NA,0.0852,99.66
Bachmannetal2014,CarpenterRidgeTuff,7.74,62.36,4.74,1.3985,22.63,NA,0.2174,0.0803,NA,0.0564,99.23
Bachmannetal2014,CarpenterRidgeTuff,7.88,62.77,4.41,1.4443,22.58,NA,0.2672,0.0945,NA,0.0588,99.51
Bachmannetal2014,CarpenterRidgeTuff,7.84,62.47,4.57,1.4172,22.63,NA,0.2396,0.0672,NA,0.0649,99.3
Bachmannetal2014,CarpenterRidgeTuff,7.84,62.76,4.35,1.5141,22.4,NA,0.2325,0.1242,NA,0.0551,99.27
Bachmannetal2014,CarpenterRidgeTuff,7.8,63.58,4.42,1.4248,22.34,NA,0.2598,0.0683,NA,0.0617,99.96
Bachmannetal2014,CarpenterRidgeTuff,8.01,63.36,4.18,1.4843,22.29,NA,0.2693,0.0545,NA,0.0588,99.71
Bachmannetal2014,CarpenterRidgeTuff,6.91,58.99,6.95,0.7029,24.76,NA,0.294,0.2652,NA,0.1996,99.08
Bachmannetal2014,CarpenterRidgeTuff,7.33,59.73,6.19,0.9094,24.3,NA,0.2356,0.2803,NA,0.1939,99.17
Bachmannetal2014,CarpenterRidgeTuff,7.24,61.83,5.49,0.9803,23.04,NA,0.2574,0.3043,NA,0.1718,99.32
Bachmannetal2014,CarpenterRidgeTuff,7.56,60.87,5.63,0.9803,23.48,NA,0.2755,0.1508,NA,0.1287,99.08
Bachmannetal2014,CarpenterRidgeTuff,7.53,61.84,5.36,1.062,23.11,NA,0.2212,0.0086,NA,0.0842,99.21
Bachmannetal2014,CarpenterRidgeTuff,5.31,54.94,10.31,0.4938,27.66,NA,0.3891,0.1427,NA,0.3371,99.64
Bachmannetal2014,CarpenterRidgeTuff,5.49,54.69,9.93,0.4793,27.4,NA,0.4151,0.2061,NA,0.3419,99.02
Bachmannetal2014,CarpenterRidgeTuff,4.74,53.88,11.56,0.344,28.76,NA,0.4652,0.1299,NA,0.3485,100.26
Bachmannetal2014,CarpenterRidgeTuff,3.4,50.52,13.95,0.2189,30.75,NA,0.4562,0.1364,NA,0.3484,99.84
Bachmannetal2014,CarpenterRidgeTuff,3.69,51.15,13.75,0.2425,30.57,NA,0.6092,0.1377,NA,0.2819,100.48
Curryetal2021a,CebollaCreekTuff,6.15,58.43,7.79,0.6462,25.22,NA,0.3175,NA,NA,NA,98.57
Curryetal2021a,CebollaCreekTuff,5.67,57.18,8.93,0.4997,26.26,NA,0.4244,NA,NA,NA,98.99
Curryetal2021a,CebollaCreekTuff,5.78,56.58,9.24,0.4473,26.41,NA,0.3746,NA,NA,NA,98.85
Curryetal2021a,CebollaCreekTuff,6.79,58.4,7.67,0.6184,25.31,NA,0.3323,NA,NA,NA,99.13
Curryetal2021a,CebollaCreekTuff,5.72,55.02,9.9,0.4073,27.03,NA,0.387,NA,NA,NA,98.51
Curryetal2021a,CebollaCreekTuff,5.73,56.21,9.62,0.4375,26.93,NA,0.3406,NA,NA,NA,99.29
Curryetal2021a,CebollaCreekTuff,6.82,58.39,7.68,0.6262,25.2,NA,0.3475,NA,NA,NA,99.08
Curryetal2021a,CebollaCreekTuff,5.99,56.8,8.87,0.5071,26.43,NA,0.3384,NA,NA,NA,98.97
Curryetal2021a,CebollaCreekTuff,5.7,55.79,9.46,0.4438,26.92,NA,0.3508,NA,NA,NA,98.69
Curryetal2021a,CebollaCreekTuff,3.16,49.68,14.5,0.1511,31.22,NA,0.404,NA,NA,NA,99.13
Curryetal2021a,CebollaCreekTuff,3.91,51.36,13.05,0.209,29.84,NA,0.3907,NA,NA,NA,98.8
Curryetal2021a,CebollaCreekTuff,5.25,54.45,10.54,0.3439,28.02,NA,0.3106,NA,NA,NA,98.96
Curryetal2021a,CebollaCreekTuff,6.44,57.66,8.18,0.5632,25.69,NA,0.3016,NA,NA,NA,98.84
Curryetal2021a,CebollaCreekTuff,5.53,55.25,10.18,0.3819,27.5,NA,0.3863,NA,NA,NA,99.25
Curryetal2021a,CebollaCreekTuff,5.81,55.8,9.24,0.4479,26.82,NA,0.3447,NA,NA,NA,98.49
Curryetal2021a,CebollaCreekTuff,6.93,59.23,7.21,0.7006,24.96,NA,0.308,NA,NA,NA,99.36
Curryetal2021a,CebollaCreekTuff,6.71,58.17,7.75,0.6101,25.49,NA,0.3376,NA,NA,NA,99.08
Curryetal2021a,CebollaCreekTuff,5.7,55.33,9.64,0.4317,26.99,NA,0.3453,NA,NA,NA,98.47
Curryetal2021a,CebollaCreekTuff,4.74,53.16,11.6,0.2806,28.65,NA,0.3642,NA,NA,NA,98.81
Curryetal2021a,CebollaCreekTuff,6.33,58.04,7.78,0.5713,25.65,NA,0.3718,NA,NA,NA,98.76
Curryetal2021a,CebollaCreekTuff,5.71,56.65,8.99,0.4446,26.8,NA,0.2992,NA,NA,NA,98.92
Curryetal2021a,CebollaCreekTuff,6.04,57.5,8.62,0.4737,26.2,NA,0.3243,NA,NA,NA,99.15
Curryetal2021a,CebollaCreekTuff,5.93,57.43,8.36,0.4941,26.1,NA,0.3568,NA,NA,NA,98.68
Curryetal2021a,CebollaCreekTuff,6.09,57.45,8.21,0.4889,26.16,NA,0.3201,NA,NA,NA,98.75
Curryetal2021a,CebollaCreekTuff,6.14,58.21,7.73,0.5795,25.6,NA,0.2992,NA,NA,NA,98.57
Curryetal2021a,CebollaCreekTuff,6,57.2,8.37,0.4946,26.16,NA,0.3293,NA,NA,NA,98.58
Curryetal2021a,CebollaCreekTuff,6.33,57.88,8.3,0.5662,25.84,NA,0.3698,NA,NA,NA,99.3
Curryetal2021a,CebollaCreekTuff,4.92,53.94,11.39,0.2993,28.44,NA,0.4155,NA,NA,NA,99.44
Curryetal2021a,CebollaCreekTuff,6.59,58.53,8.1,0.5885,25.79,NA,0.3396,NA,NA,NA,99.96
Curryetal2021a,CebollaCreekTuff,3.91,52.1,12.96,0.1926,30.05,NA,0.4045,NA,NA,NA,99.63
Curryetal2021a,CebollaCreekTuff,5.84,56.34,9.51,0.4366,26.77,NA,0.3473,NA,NA,NA,99.26
Curryetal2021a,CebollaCreekTuff,6.55,58.36,8.15,0.5845,25.44,NA,0.3678,NA,NA,NA,99.46
Curryetal2021a,CebollaCreekTuff,6.57,58.37,8.21,0.4797,25.68,NA,0.3293,NA,NA,NA,99.64
Curryetal2021a,CebollaCreekTuff,6.85,59.58,7.37,0.6966,25.01,NA,0.3122,NA,NA,NA,99.84
Curryetal2021a,CebollaCreekTuff,6.71,58.96,7.69,0.6292,25.12,NA,0.3201,NA,NA,NA,99.42
Curryetal2021a,CebollaCreekTuff,7.28,60.05,6.72,0.8014,24.44,NA,0.3273,NA,NA,NA,99.63
Curryetal2021a,CebollaCreekTuff,6.61,58.91,7.86,0.6108,25.31,NA,0.323,NA,NA,NA,99.64
Curryetal2021a,CebollaCreekTuff,6.13,57.52,8.76,0.5113,26.2,NA,0.3199,NA,NA,NA,99.45
Curryetal2021a,CebollaCreekTuff,7.31,60.35,6.47,0.7928,24.28,NA,0.3186,NA,NA,NA,99.55
Curryetal2021a,CebollaCreekTuff,6.38,57.94,8.13,0.5646,25.77,NA,0.3134,NA,NA,NA,99.13
Curryetal2021a,CebollaCreekTuff,6.66,59.11,7.74,0.6347,25.21,NA,0.3405,NA,NA,NA,99.71
Curryetal2021a,CebollaCreekTuff,4.63,53.89,11.42,0.2742,28.27,NA,0.328,NA,NA,NA,98.83
Curryetal2021a,CebollaCreekTuff,5.35,55.29,10.19,0.3324,27.52,NA,0.3215,NA,NA,NA,99.02
Curryetal2021a,CebollaCreekTuff,5.84,57.16,9.15,0.4125,26.41,NA,0.3001,NA,NA,NA,99.3
Curryetal2021a,CebollaCreekTuff,5.69,56.24,9.6,0.3841,26.84,NA,0.3106,NA,NA,NA,99.08
Curryetal2021a,CebollaCreekTuff,6.24,58.05,7.93,0.5225,25.52,NA,0.3076,NA,NA,NA,98.58
Curryetal2021a,CebollaCreekTuff,6.34,58.32,8.2,0.5166,25.5,NA,0.3387,NA,NA,NA,99.24
Curryetal2021a,CebollaCreekTuff,7.64,61.86,5.6,0.6746,23.46,NA,0.39,NA,NA,NA,99.68
Curryetal2021a,CebollaCreekTuff,6.47,58.78,7.8,0.5857,25.18,NA,0.3201,NA,NA,NA,99.15
Curryetal2021a,CebollaCreekTuff,5.17,55.02,10.39,0.3321,27.31,NA,0.3007,NA,NA,NA,98.55
Curryetal2021a,CebollaCreekTuff,3.41,51.13,13.73,0.1532,30.29,NA,0.3759,NA,NA,NA,99.1
Curryetal2021a,CebollaCreekTuff,6.57,59.04,7.53,0.595,24.93,NA,0.3092,NA,NA,NA,99
Curryetal2021a,CebollaCreekTuff,5.8,57.39,9.05,0.4657,26.37,NA,0.323,NA,NA,NA,99.41
Curryetal2021a,CebollaCreekTuff,5.71,56.65,9.37,0.4389,26.59,NA,0.3217,NA,NA,NA,99.1
Curryetal2021a,CebollaCreekTuff,5.66,56.77,9.48,0.4106,26.72,NA,0.3355,NA,NA,NA,99.39
Curryetal2021a,CebollaCreekTuff,6.2,57.91,8.28,0.5213,25.76,NA,0.322,NA,NA,NA,99.03
Curryetal2021a,CebollaCreekTuff,5.93,56.62,8.94,0.4691,26.25,NA,0.3428,NA,NA,NA,98.56
Curryetal2021a,CebollaCreekTuff,4.79,54.34,11.02,0.2925,28.18,NA,0.346,NA,NA,NA,98.99
Curryetal2021a,CebollaCreekTuff,6.22,57.94,8.18,0.544,25.59,NA,0.3269,NA,NA,NA,98.83
Curryetal2021a,CebollaCreekTuff,5.23,56.02,10.05,0.3962,27.29,NA,0.2938,NA,NA,NA,99.32
Curryetal2021a,CebollaCreekTuff,6.67,59.78,6.75,0.8068,24.37,NA,0.3143,NA,NA,NA,98.73
Curryetal2021a,CebollaCreekTuff,6.12,58.57,7.66,0.6548,25.37,NA,0.3197,NA,NA,NA,98.71
Curryetal2021a,CebollaCreekTuff,6.18,58.4,7.82,0.6292,25.38,NA,0.3091,NA,NA,NA,98.74
Curryetal2021a,CebollaCreekTuff,6.2,58.88,7.87,0.6325,25.22,NA,0.307,NA,NA,NA,99.12
Curryetal2021a,CebollaCreekTuff,6.03,58.21,8.21,0.6065,25.73,NA,0.2865,NA,NA,NA,99.09
Curryetal2021a,CebollaCreekTuff,6.36,57.37,9.08,0.5388,26.72,NA,0.321,NA,NA,NA,100.4688
Curryetal2021a,CebollaCreekTuff,6.1,59.45,8.36,0.561,25.25,NA,0.3213,NA,NA,NA,100.0966
Curryetal2021a,CebollaCreekTuff,4.36,52.54,12.8,0.2457,29.73,NA,0.3538,NA,NA,NA,100.091
Curryetal2021a,CebollaCreekTuff,3.06,49.78,15.13,0.1459,31.94,NA,0.4074,NA,NA,NA,100.558
Curryetal2021a,CebollaCreekTuff,3.26,50.19,14.88,0.1584,31.69,NA,0.431,NA,NA,NA,100.7018
Curryetal2021a,CebollaCreekTuff,3.34,50.38,14.79,0.1586,31.79,NA,0.4228,NA,NA,NA,100.9329
Curryetal2021a,CebollaCreekTuff,4.56,53.06,12.65,0.2773,29.8,NA,0.3953,NA,NA,NA,100.8212
Curryetal2021a,CebollaCreekTuff,5.14,54.73,11.24,0.3428,28.54,NA,0.4806,NA,NA,NA,100.5915
Curryetal2021a,CebollaCreekTuff,5.4,54.88,11,0.379,28.29,NA,0.4204,NA,NA,NA,100.4942
Curryetal2021a,CebollaCreekTuff,6.42,57.9,8.81,0.5749,26.56,NA,0.4091,NA,NA,NA,100.8006
Curryetal2021a,CebollaCreekTuff,6.23,57.25,9.19,0.5078,26.82,NA,0.42,NA,NA,NA,100.5307
Curryetal2021a,CebollaCreekTuff,4.01,52.03,13.53,0.2011,30.6,NA,0.4057,NA,NA,NA,100.8566
Curryetal2021a,CebollaCreekTuff,6.92,58.54,7.93,0.6917,25.78,NA,0.3421,NA,NA,NA,100.3
Curryetal2021a,CebollaCreekTuff,6.8,58.6,8.19,0.665,25.92,NA,0.3204,NA,NA,NA,100.5399
Curryetal2021a,CebollaCreekTuff,6.77,58.18,8.31,0.6406,26.07,NA,0.3064,NA,NA,NA,100.3874
Curryetal2021a,CebollaCreekTuff,6.76,58.27,8.34,0.6646,26.11,NA,0.2945,NA,NA,NA,100.5522
Curryetal2021a,CebollaCreekTuff,6.45,57.6,8.69,0.5876,26.65,NA,0.309,NA,NA,NA,100.4043
Curryetal2021a,CebollaCreekTuff,6.62,58.06,8.46,0.6474,26.54,NA,0.3176,NA,NA,NA,100.7144
