DataSource,Eruption,Ti_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,La_ppm,Ce_ppm,Pr_ppm,Nd_ppm,Sm_ppm,Eu_ppm,Gd_ppm,Tb_ppm,Dy_ppm,Ho_ppm,Er_ppm,Tm_ppm,Yb_ppm,Lu_ppm,Hf_ppm,Ta_ppm,Th_ppm,U_ppm
Curryetal2021b,CebollaCreekTuff,5.015423353,0.354591496,617.9824725,436759.5361,3.281821933,NA,29.00739521,0.032436257,0.656670511,1.590816737,0.495295911,11.24295066,3.706602167,48.86030731,19.56246918,101.4769472,22.74366766,223.1599101,48.78727106,11253.48642,1.188056471,107.6349562,206.9909966
Curryetal2021b,CebollaCreekTuff,7.515503352,0.433350694,711.0571877,449540.4633,3.774397793,0.29873487,29.85904878,0.142697428,1.409376576,2.503349684,0.725041712,12.41107761,4.557215627,57.03304793,21.87830384,114.6421936,25.39182485,249.0164546,55.90076376,9806.991576,1.101073334,162.9173887,215.6904658
Curryetal2021b,CebollaCreekTuff,18.05961544,0.277878522,721.889986,432269.4759,1.14432779,0.018704717,14.8924243,0.197993489,3.097889826,5.059057229,1.11394768,20.21574312,5.957049293,67.40011376,23.62962947,109.9577305,22.59160859,203.6978723,43.10241706,8598.907702,0.559444655,76.85232152,89.84563785
Curryetal2021b,CebollaCreekTuff,6.510021359,0.341971619,496.9113882,439074.7508,1.480534764,0.169472663,16.9444914,0.111841959,1.192846273,2.137140528,0.694827174,10.0625796,3.069022048,39.26020393,15.21887208,78.44762389,17.72999942,175.1485268,39.81598194,8832.613964,0.702645002,60.54091812,103.2678326
Curryetal2021b,CebollaCreekTuff,3.377937974,0.634491823,2061.359401,463909.4691,5.812344184,NA,58.74487737,0.134656729,2.904637849,6.241958865,1.309740586,34.26316881,11.97744078,150.624326,61.77179251,314.5178029,67.16950788,636.5582119,134.4226447,11881.83318,1.947318698,376.9555706,621.5674533
Curryetal2021b,CebollaCreekTuff,12.64772361,0.347636059,1075.792341,416265.2777,1.339426312,0.015561159,19.53198124,0.264656267,4.513072701,7.44871621,1.678939604,30.84559988,8.87597692,100.2056899,35.20709708,163.3486197,33.28060437,299.6939361,61.54669729,8978.03187,0.572712371,139.7090412,152.7993482
Curryetal2021b,CebollaCreekTuff,10.44645352,0.441553281,700.0368252,415802.8001,1.871318129,0.193855747,16.96279943,0.132199929,1.376332536,2.654113583,0.657652426,13.55828444,4.447399414,56.05792592,21.78393572,110.594738,24.5068724,240.0856252,52.73022658,9335.055453,0.775663458,74.81713444,136.4419045
Curryetal2021b,CebollaCreekTuff,4.431379079,0.553490342,3289.600641,416039.0542,35.04238116,0.058222909,164.7467774,0.174839037,3.456304155,10.37255444,0.709068252,72.10603387,25.27675196,300.1136921,107.543916,476.426539,92.12068417,786.5944429,149.7975153,9773.47805,6.714165936,804.5057633,894.1805457
Curryetal2021b,CebollaCreekTuff,5.302324378,0.566599279,2822.11887,439664.2663,33.96642829,0.017136877,131.8645333,0.124780316,2.679259112,8.602236977,0.709434027,56.19273238,19.93878677,245.664725,90.35557518,418.5595564,82.96542945,731.6111587,142.0327007,10493.33044,5.55385673,619.6649106,795.3637557
Curryetal2021b,CebollaCreekTuff,7.56439285,0.286356959,514.1613588,471889.3237,1.714827152,NA,20.67934681,0.047314759,0.863986091,1.985331738,0.614339391,9.566834118,3.14800641,39.34514212,16.16042367,83.18665505,18.68417971,185.1867902,41.09665814,10309.36836,0.856151865,67.99579037,127.6108911
Curryetal2021b,CebollaCreekTuff,11.13385488,0.38436337,588.7513577,474642.4854,2.283712803,NA,21.67577604,0.043276516,0.895334092,2.503811574,0.597078766,11.29607604,3.776183326,47.72194709,19.3268208,94.34736883,20.46169184,200.5399925,44.03435005,10912.33312,0.942597229,94.65754433,160.2142267
Curryetal2021b,CebollaCreekTuff,5.791307032,0.339342149,703.1649064,449454.615,3.372958496,0.028960406,31.14617872,0.07234693,0.857416216,1.991745245,0.667564482,13.04560785,4.269611647,56.56461214,21.71577505,112.218667,24.47583283,240.9565253,52.84878194,10639.50186,1.334449971,159.4787032,241.1570566
Curryetal2021b,CebollaCreekTuff,6.777405398,0.419528812,2172.885801,432951.9523,16.68863961,0.934989553,89.68974662,0.562990531,4.436613911,8.284666784,0.891294945,48.23355845,15.85068578,194.0887681,69.42507207,322.3238675,63.90286922,554.0431798,109.162911,9414.604148,3.318065106,418.4985713,468.796427
Curryetal2021b,CebollaCreekTuff,8.540858703,0.419520357,1219.617597,497729.6569,2.285688567,NA,28.0266795,0.139275266,2.878914003,4.895092528,1.500066696,24.91242874,8.209800599,98.14517629,36.87833915,183.3189001,40.65419968,386.1004579,82.99432468,10686.68741,1.112824838,124.6600641,175.913756
Curryetal2021b,CebollaCreekTuff,5.760318943,0.372773299,615.8579404,435988.8347,2.227102298,NA,20.53069295,0.044968811,0.962316284,2.303611479,0.654573139,11.20814501,3.840587651,48.24028024,19.05806289,99.57665371,22.42506523,218.5635005,47.97608588,9762.130293,0.877372457,75.50099512,136.2760937
Curryetal2021b,CebollaCreekTuff,4.851417156,0.281311717,503.1513081,415969.5771,2.220403086,NA,16.58862734,0.028551128,0.608910377,1.398893945,0.547922223,8.010548707,2.850988161,36.73181465,15.11744543,81.03901388,18.75353002,195.4073441,46.81829426,9577.893497,0.918327076,66.83775302,185.6866706
Curryetal2021b,CebollaCreekTuff,8.521327947,0.522613779,1053.222481,454638.4665,3.781056319,0.235811858,34.51487982,0.200717744,2.327923924,3.937116009,1.104898732,22.95554128,7.324938488,88.9266146,33.1798615,166.0693537,35.69413524,345.2216018,74.32636602,10538.80735,1.235037897,216.1128832,267.6753858
Curryetal2021b,CebollaCreekTuff,6.956106095,0.514236496,1489.150927,401761.0042,4.628341467,0.288869829,44.38164889,0.283261456,3.450575894,6.119196244,1.743181246,31.38493212,9.851692916,122.2962646,46.43045211,228.8350111,49.08139568,463.2403897,98.0909942,8824.521682,1.329152417,263.7863273,300.5600768
Curryetal2021b,CebollaCreekTuff,4.425356258,0.422077007,2349.677355,379120.3312,17.36325921,0.149786925,126.1776991,0.306714221,3.704822953,9.353805581,0.838309271,56.60374791,18.61183737,223.58775,79.16065306,356.5512693,69.96154963,612.9660022,120.49534,8492.195941,3.318784605,300.1667757,393.0394411
Curryetal2021b,CebollaCreekTuff,6.24167825,0.358685963,633.2428109,434146.7127,2.760395128,NA,25.39725657,0.036559722,0.970714619,2.03922204,0.56982685,11.63526379,3.935291031,50.10459721,19.55828655,101.2992499,22.58367332,220.6225178,48.55569581,9723.317089,1.077841832,119.5690648,181.3610944
Curryetal2021b,CebollaCreekTuff,8.527031625,0.334597808,917.5522567,442152.6584,3.034289116,0.133681858,26.42236055,0.119781351,1.760856831,3.300409991,1.090968346,17.11609908,5.708865203,71.15781469,28.82733975,150.6197258,33.34505031,328.2731168,73.14520655,9079.532974,0.945054824,117.7564932,181.8946958
Curryetal2021b,CebollaCreekTuff,5.560005995,0.366520145,1092.490072,430045.6688,7.016786683,NA,52.65375663,0.076757012,1.574923686,3.353316798,0.952368629,20.8236976,6.761078054,89.11102364,35.08571964,176.8914166,38.92526622,370.3117121,78.40448634,10564.29857,2.133412814,322.5749524,438.9638343
Curryetal2021b,CebollaCreekTuff,6.597047417,0.492517465,1991.196402,444043.1738,18.52595836,NA,85.39838343,0.108483879,2.064033495,6.01143707,0.67825282,40.76172999,14.44653396,174.6536347,61.77163626,293.3258902,58.08602551,510.8681016,104.0929762,9491.827651,2.889346689,458.7249858,477.8226477
Curryetal2021b,CebollaCreekTuff,6.562839689,0.346832189,542.2628402,422713.2787,2.06117951,NA,19.70847944,0.03646433,0.889843002,1.773872238,0.59160388,9.957090964,3.288342689,41.7744796,16.64074703,87.99732195,19.69887165,196.9204101,43.83123975,9155.720839,0.860420112,69.97698175,121.0579685
Curryetal2021b,CebollaCreekTuff,7.594855239,0.314853462,623.2676414,412610.9998,2.382200031,0.032658894,22.79899002,0.06103538,1.04118209,2.290678875,0.486253468,12.42135624,4.255790111,51.09646428,19.72863183,100.8750995,21.90419231,214.241624,46.4781017,9798.468148,1.066866909,134.2402548,196.7591538
Curryetal2021b,CebollaCreekTuff,7.474368082,0.412790807,1257.335905,471106.2998,1.608380078,0.029796866,24.62864418,0.193808711,3.305392087,6.618730495,1.946560511,30.41046727,9.338162495,109.3144266,38.99964591,188.8329038,40.66357183,374.6880556,79.31541359,9641.334793,0.763787977,124.8598185,151.5172081
Curryetal2021b,CebollaCreekTuff,13.44969477,0.348666463,751.7546815,443171.6101,1.4397353,0.017366009,16.84076167,0.135098659,2.20800846,4.142802467,1.111083098,18.11380534,5.489889315,64.85393829,23.86977183,116.3253719,24.84434502,233.2034183,50.65792294,9544.141611,0.785022805,89.08912018,123.5225663
Curryetal2021b,CebollaCreekTuff,7.769033501,0.341854544,472.4155184,440945.8446,1.627143038,0.049725258,18.96003629,0.043689604,0.753671609,1.796213559,0.616549143,8.731240866,3.036181268,36.84302592,14.86681183,76.45129063,17.27557626,171.1960685,38.2376088,9291.306728,0.741702081,62.19780175,110.9783167
Curryetal2021b,CebollaCreekTuff,6.290365402,0.392461959,1537.493698,430046.7719,13.15012676,NA,71.87182471,0.091342181,1.820713667,5.21481535,0.668517346,32.53123051,11.03911838,135.6915574,49.0329735,229.486281,45.80406934,406.3034924,81.21744418,9302.841818,2.635323052,314.5929287,367.7925937
Curryetal2021b,CebollaCreekTuff,6.472549121,0.496007885,779.2223151,466439.2818,2.856541694,0.026253921,36.84838032,0.069474793,1.089736006,2.514874492,0.843523902,13.66020191,4.658842064,61.33451794,24.31400503,125.0161705,27.072773,268.9777589,57.54140457,11042.57972,1.0084028,123.8925948,207.4021456
Curryetal2021b,CebollaCreekTuff,14.45896349,0.286887791,615.8143939,461180.1404,1.693543003,NA,18.18504868,0.056299912,1.348976109,2.807411541,0.628048297,13.67257878,4.226638293,53.0522595,19.78994707,97.43506396,20.66470121,196.2168434,42.01974394,9835.60907,0.801196332,84.67980639,122.7277497
Curryetal2021b,CebollaCreekTuff,8.502889613,0.332558234,1170.526173,462366.2348,2.379056272,0.049199698,26.26738681,0.205396772,3.18168759,5.201191325,1.700322156,26.79820955,8.254719394,99.31663221,37.16846563,183.6524968,38.71219915,366.6515614,78.51828162,10292.6022,1.020691269,156.7268497,208.4534211
Curryetal2021b,CebollaCreekTuff,8.713323858,0.362559874,907.3580833,487642.0226,3.669030132,NA,27.39036515,0.070088523,1.082673615,3.419765648,0.962861178,16.3720079,5.295614819,67.28464204,27.10150242,144.2151788,33.54913487,331.3397784,73.77380738,9965.205156,1.17420005,85.82663792,157.9839675
Curryetal2021b,CebollaCreekTuff,15.34638741,0.253949225,495.1521712,430338.2675,1.175809566,NA,12.16510841,0.097804107,1.603965233,2.951996739,0.765449798,13.07130042,3.994331382,44.51572408,15.84682558,76.33166937,15.97882846,148.8932307,31.32982531,9141.852697,0.46060384,42.6058954,60.96983663
Curryetal2021b,CebollaCreekTuff,6.941157708,0.463103691,449.7693578,432247.9147,1.509693633,0.211347913,15.58135309,0.096784239,0.982876031,1.599318513,0.479739431,8.635763513,2.745085528,34.97564341,13.99439099,72.77707466,16.69173735,167.2790792,37.26838224,8936.113505,0.780560518,43.81296539,87.52770774
Curryetal2021b,CebollaCreekTuff,17.2617643,0.397358685,1493.896641,437740.2946,3.338639798,0.015284823,22.45425808,0.133231023,2.333284555,4.595793013,1.864497818,24.00674111,8.529985685,113.0520395,46.44477463,240.6400179,51.43709407,483.4396905,106.4244661,7639.317641,0.954093963,84.53328518,134.6636192
Curryetal2021b,CebollaCreekTuff,28.1127979,0.227553531,533.2373951,428960.5113,0.745436477,0.009629642,6.400318358,0.102149996,1.551314185,2.437949196,1.243811476,11.08218274,3.339935873,41.36494283,16.58071311,86.10679347,18.61314837,177.8195429,40.89055596,6546.205717,0.345323334,16.43639256,30.84772112
Curryetal2021b,CebollaCreekTuff,5.789293865,0.282208351,933.588793,395728.6676,3.19586395,NA,29.43873633,0.073566844,1.561642492,3.437710387,0.984982568,18.85508664,6.104180229,77.72860895,29.84998868,149.3475002,32.38566344,310.1414973,66.19428475,8928.528131,1.133177355,120.8762113,232.9420225
Curryetal2021b,CebollaCreekTuff,5.898164397,0.268880114,419.6997168,403391.2822,2.559636321,NA,18.86445823,0.036584316,0.563014357,1.166059373,0.396747774,7.357064781,2.402082731,31.23267697,12.01864976,67.05184317,16.49903034,179.0245358,45.25861802,9542.359863,0.808883546,115.1149241,523.3311763
Curryetal2021b,CebollaCreekTuff,9.438316923,0.25167654,481.2208538,436257.9665,1.411414799,NA,15.91017969,0.040171581,0.85046697,1.911973322,0.718307278,9.118760027,2.981560281,37.58035019,14.81880772,78.34421553,17.35337692,176.4853061,40.21008947,8656.567564,0.629947108,67.54717342,131.0438887
Curryetal2021b,CebollaCreekTuff,8.425226864,0.599127172,3660.319575,441688.1172,27.23536121,0.158739205,268.2394051,0.474060499,8.438627826,16.90067514,5.463690277,84.7023558,26.6780251,315.0313153,115.0066211,542.6002411,108.7437186,966.6065396,190.1064348,8993.957297,3.704337253,2160.201794,1027.069725
Curryetal2021b,CebollaCreekTuff,6.854126165,0.295958199,994.1742981,431630.3395,4.811271783,0.085217222,34.06519309,0.106315882,1.711255811,3.202675242,0.71767251,17.72829053,5.819951112,77.33754223,30.82246204,159.909737,35.99459441,352.9635098,78.04054683,10025.01284,1.475772218,171.5558276,279.0921372
Curryetal2021b,CebollaCreekTuff,6.361126318,0.389796598,1043.537942,438042.4165,3.733273747,NA,35.32608027,0.096670208,1.77181932,3.713108644,1.062731219,19.96344941,6.541251181,83.10487266,32.2148938,164.9223648,36.02995078,345.4107509,74.77556033,10192.76921,1.35724096,179.1840973,260.4473611
Curryetal2021b,CebollaCreekTuff,6.560884759,0.699733382,473.3585825,399806.5508,1.584939253,0.579308647,17.52122292,0.234992893,1.494769004,1.785329065,0.558459224,8.398309078,3.002538795,36.26017949,14.50431857,75.26598002,17.55256509,177.0976573,39.61151951,8422.414299,0.93633786,49.27360413,95.8553293
Curryetal2021b,CebollaCreekTuff,7.524212631,0.337831204,591.2606882,433670.1257,1.981114967,NA,20.03325116,0.050827871,0.916513528,1.998185411,0.626346901,10.7136552,3.696941828,46.37145494,18.46270422,95.40607411,21.35776657,212.2013288,48.59249494,9182.936219,0.94334782,73.03164337,128.8734684
Curryetal2021b,CebollaCreekTuff,9.986999267,0.46186047,1296.240736,475087.2935,4.774988571,NA,40.60396839,0.132764371,2.109050438,4.675064527,1.450880429,24.90774391,8.206681127,103.1611432,39.83988271,205.7860448,44.99940777,430.5428778,92.37026259,10118.54497,1.410532101,292.5035967,355.5704853
Curryetal2021b,CebollaCreekTuff,14.09892393,0.36764062,1175.078977,406142.8912,1.714477392,0.046984339,20.69890288,0.298688649,4.529865735,7.206813891,1.515142119,31.7398221,9.350083923,105.2001356,37.22381024,174.2957106,34.99618914,320.5508444,64.92039736,8858.99227,0.588888428,154.215265,147.4637348
Curryetal2021b,CebollaCreekTuff,14.65815964,0.261257517,399.3048798,421683.2862,1.330153331,0.018621188,15.94905105,0.04844404,0.766592439,1.728932136,0.406263036,9.177894175,2.767066355,33.91525407,12.55547814,61.29048768,13.33097631,126.7890931,27.00026441,9320.44034,0.570743357,58.64898498,91.84873349
Curryetal2021b,CebollaCreekTuff,7.208451418,0.45015876,611.5897217,442602.4774,2.253396767,0.04238166,22.23646195,0.047959002,1.075612177,1.816358842,0.624463625,12.46604499,3.695802763,48.79374522,18.88075099,95.80750579,21.14115418,205.1499415,45.55148415,9081.88712,0.925570832,92.58513061,149.0576587
Curryetal2021b,CebollaCreekTuff,7.857421276,0.385758668,542.5723243,478783.2684,1.993103355,0.059864577,22.86403776,0.106377034,0.84469562,2.262750389,0.618019194,10.38649954,3.306528383,42.70652217,17.06345723,86.04875629,20.04272282,194.6787107,42.8270241,10251.23854,1.031340646,109.2268216,152.8137558
Curryetal2021b,CebollaCreekTuff,7.196962236,0.346878993,639.3989682,479884.1897,2.651061069,0.056642691,26.23277066,0.060971436,1.021363016,2.307617293,0.753752864,12.72495803,4.167181971,52.70754446,19.84132583,103.7398764,22.49989035,218.9456879,47.17253047,10798.38195,0.76122007,147.1200885,204.3359881
Curryetal2021b,CebollaCreekTuff,6.891159737,0.409307894,1122.643941,428675.5027,5.029209167,NA,36.51523693,0.07934039,1.680684052,4.122927568,1.059406188,21.17774014,7.023337214,89.87286842,35.57858236,184.9258961,40.2954877,393.0146701,85.28781406,10115.03572,1.431911307,179.6668949,276.9794284
Curryetal2021b,CebollaCreekTuff,4.731079349,0.456273927,1881.020434,409615.3299,7.845385214,0.022608051,86.9307005,0.22547625,4.074488132,7.507637998,2.264082065,38.02788437,12.05813654,150.6870196,57.93651073,290.131076,61.39543725,571.5480135,119.3010038,9007.575292,1.469592916,365.5955214,333.4467501
Curryetal2021b,CebollaCreekTuff,6.344343124,0.361935758,872.0795527,460255.2904,3.960000265,NA,42.60963346,0.055514483,1.21237221,2.985415038,0.969381051,17.65854221,5.410021116,72.78217415,27.82112906,135.771085,30.45882703,293.1782373,62.19902959,10157.39627,1.263151463,207.3040991,254.7153603
Curryetal2021b,CebollaCreekTuff,6.18405399,0.42329803,2103.893335,471890.8714,19.67571059,NA,95.24631631,0.122858596,2.4226053,7.070636568,0.720031337,44.52480295,15.35940721,182.6617895,66.72572005,310.8774194,62.25842582,548.3905952,109.3274245,10204.36322,3.424857398,516.1632805,539.8565473
Curryetal2021b,CebollaCreekTuff,4.278874683,0.328850341,932.1505129,408217.7112,2.311576331,0.054255412,29.28745544,0.067139545,1.363959309,3.205422779,0.890841481,18.29426827,6.129802845,79.55620933,30.5646878,150.2583629,32.37612116,312.8170346,65.88240019,10132.19506,0.84701088,134.2329744,176.7221421
Curryetal2021b,CebollaCreekTuff,7.359437605,0.385605719,955.5223812,434439.5264,3.901662101,NA,35.3150331,0.070923905,1.442856762,3.049651066,0.946577026,17.5091315,5.895321555,76.27196721,29.89943708,154.6885848,34.34310777,332.4927235,71.87805345,9479.683407,1.322191069,160.3090898,234.5647586
Curryetal2021b,CebollaCreekTuff,11.05332532,0.335496008,703.2861808,465006.6096,2.274287181,NA,21.97094794,0.073190309,1.349254366,2.689696362,0.753973137,12.88597261,4.53738787,57.29020382,22.96706933,112.8390564,25.0824049,239.4333342,51.95623678,10159.42646,0.866991835,98.85019193,157.6440293
Curryetal2021b,CebollaCreekTuff,5.461394281,0.396656409,589.506981,437012.0676,2.673408476,NA,25.34505487,0.052933125,0.905126001,1.858781813,0.496639323,10.53122661,3.610708093,47.9868836,18.40571665,95.59529444,21.05835457,205.0324857,44.90632184,10152.56169,0.95819516,131.1096403,190.3156878
Curryetal2021b,CebollaCreekTuff,7.74672782,0.318705109,630.6399566,476741.2881,2.211194752,NA,24.90487603,0.070784595,1.145000068,2.070619754,0.885068282,12.18993789,4.110994694,50.67399857,19.6354288,102.4860141,22.24644555,223.0656032,49.39324254,9882.983882,1.032517994,109.3834697,154.6306604
Curryetal2021b,CebollaCreekTuff,7.155935561,0.311165763,1115.640948,490667.3657,2.052327171,NA,23.29367049,0.164934056,3.574362162,5.558584191,1.940951695,28.81958573,8.638518233,101.9649635,39.05391726,185.7575328,40.81848873,384.7868723,81.16301134,10052.06863,0.623028291,114.02629,153.7066916
Curryetal2021b,CebollaCreekTuff,5.046914979,0.517911741,966.0655716,408795.5338,4.662905319,1.207153192,57.8086605,0.349246341,2.563121419,3.544025437,1.11977491,18.59676929,6.127535812,79.39133641,31.30510732,157.5983175,34.36219753,321.1872396,68.55122441,8711.112418,1.235446768,191.9566155,264.7973978
Curryetal2021b,CebollaCreekTuff,6.762915287,0.365997168,616.4399615,397154.1769,2.42733117,0.14860172,25.28693687,0.090116193,1.041397305,2.331205596,0.596123557,11.7931401,3.988939739,50.67024391,19.22935854,98.67303381,21.8479326,211.0829984,45.84808746,9587.153488,1.013333213,158.0939466,214.4486065
Curryetal2021b,CebollaCreekTuff,12.44018093,0.322454845,690.351051,439609.8994,1.600304554,NA,16.42988839,0.072795551,1.413012539,2.80874153,0.693097762,15.21711755,4.874394018,58.36832985,22.0409149,107.5093273,22.67435154,215.8681429,45.73594458,9420.941222,0.842820185,75.13296543,108.4961953
Curryetal2021b,CebollaCreekTuff,5.333273247,0.313307687,1075.685921,411010.1557,4.23957543,NA,35.94772409,0.108839623,1.790777994,3.674146223,1.136806576,19.97623437,6.99366703,86.8142715,34.31703036,174.4055441,37.97514582,367.5512372,79.05771227,9136.25763,1.339939264,183.0737743,254.9412163
Curryetal2021b,RatCreekTuff,5.336114958,0.414251203,1347.504014,417681.2897,5.873685364,0.323710128,53.73654711,0.227433005,2.403170322,5.290501322,1.635112805,28.48931117,8.971909034,112.4442411,44.08759231,217.0575182,45.88892522,414.7511363,87.61947497,9643.363487,1.527998167,130.2000612,209.6265284
Curryetal2021b,RatCreekTuff,13.38672207,0.358590652,1444.943844,444653.7444,1.571266491,0.023738712,27.27360944,0.3377326,5.533436872,9.186816447,4.337294505,42.85597766,12.11962457,135.7309585,47.30537965,214.6093655,41.85915581,374.9747536,77.23617036,7889.222185,0.661742261,72.49674807,85.89093645
Curryetal2021b,RatCreekTuff,20.68747324,0.25799431,513.0302272,441124.9799,1.008275316,NA,10.89132898,0.083972607,1.511340588,2.663437813,1.296607438,13.60658782,3.777607778,44.33040824,16.72492926,80.51013742,16.79682064,156.4115944,34.70559355,7124.428377,0.318189358,23.13262497,36.76432259
Curryetal2021b,RatCreekTuff,NA,0.387599017,1259.101985,393797.9981,10.35976601,0.560980814,60.18200219,0.201733764,1.779569511,3.363171013,0.62961506,19.08163636,7.280154329,96.51907729,39.33072484,209.339151,46.22428325,438.4152423,93.51134416,10279.55429,3.18851631,462.3822845,749.1370295
Curryetal2021b,RatCreekTuff,8.125641098,0.351839654,1060.767584,405484.9147,2.808028653,NA,27.88963748,0.096474874,1.614683692,3.802278656,1.374740021,20.39027031,6.797103604,86.05605903,33.72967905,171.4879463,36.63300602,344.821489,74.9458336,8172.805254,1.119920962,66.63359383,123.4480673
Curryetal2021b,RatCreekTuff,19.91214645,0.306468233,944.1027862,416461.187,0.832468662,0.021566027,12.36620098,0.254089723,3.58326868,6.174866894,3.024799611,27.5146777,7.715019386,89.11769936,31.21198462,147.0872914,29.02941895,262.2111163,54.91617744,6775.248316,0.334420647,36.15372013,47.13271005
Curryetal2021b,RatCreekTuff,17.72541734,0.25499717,411.5519261,412915.2273,0.83907881,NA,9.427156066,0.061781261,1.312015417,2.175345458,1.129103466,10.43010758,3.234420365,37.68465491,13.37077649,64.86207323,13.20727957,124.4215684,26.2223992,6963.585628,0.301229387,17.82941297,29.89653052
Curryetal2021b,RatCreekTuff,21.18503786,0.483777232,1967.880912,450775.5262,2.251029246,0.311883036,21.81896804,0.651468968,7.454244817,10.49469835,1.891486073,46.37375435,14.26880742,169.4202499,61.88427932,286.9526386,56.66808321,493.5005468,100.9577883,8987.757095,0.876097982,321.593296,327.8864045
Curryetal2021b,RatCreekTuff,18.91942585,0.264522137,649.1860842,427398.1045,1.187151134,NA,14.59090805,0.09889075,1.651415698,3.455695074,1.609185529,15.62769958,4.626741389,55.86067394,21.12734841,101.4998855,21.21779531,196.8570739,43.37359379,7155.528087,0.506173415,32.27898566,51.55491307
Curryetal2021b,RatCreekTuff,7.395785902,0.302526027,871.5473359,397040.8754,2.682270769,NA,32.40163718,0.088848174,1.738687505,3.562762546,1.329935236,19.03014742,6.117855161,75.40764906,28.59703596,140.2329438,29.45884605,273.4120059,57.36778634,8204.814598,0.920081333,115.6347046,157.6575797
Curryetal2021b,RatCreekTuff,9.997007581,0.393628176,1194.389681,449197.3662,3.408814325,0.183274358,34.42915962,0.155446336,2.76540157,4.712327809,1.742987721,25.11007575,7.811732334,98.96325924,37.96680981,190.8385707,40.77274113,380.7552575,81.70679071,9142.525871,1.104243891,93.09878024,143.7802331
Curryetal2021b,RatCreekTuff,5.629353883,0.371551611,1187.916872,413118.2262,5.671443241,NA,54.77840614,0.090682073,1.795658429,4.06749424,1.356756362,24.39279893,8.057519414,101.5208047,38.82414683,192.8154853,39.8433017,368.3865011,77.77223289,9466.008574,1.626558133,102.0629468,176.5377012
Curryetal2021b,RatCreekTuff,20.39739991,0.30138556,1305.136836,428222.3272,1.596259435,0.024556157,19.08024126,0.268696477,4.116974067,7.600236097,3.638044305,35.39401077,10.05354009,116.9872413,43.67370806,202.7340541,39.99340045,357.4958079,75.72320602,7035.331426,0.526475455,57.54048738,72.78471407
Curryetal2021b,RatCreekTuff,24.5009135,0.35950216,1291.454867,454475.1916,1.397699286,0.021951038,16.7434727,0.246474209,3.942411957,7.463519061,3.317647944,33.0462889,9.656886533,114.0066387,41.96906365,196.9735682,39.14432092,353.8529694,75.25055193,7188.493424,0.523014835,47.63285513,60.19951211
Curryetal2021b,RatCreekTuff,22.32330432,0.505207681,1776.959711,491520.291,1.696606709,0.048544124,24.81568906,0.374468569,6.006256993,11.88342812,5.554876468,50.36198571,14.06734963,156.6308281,58.85514209,261.5693918,51.41672955,458.9494149,96.5123893,7789.556793,0.551375675,83.96518376,91.46383489
Curryetal2021b,RatCreekTuff,18.78396313,0.343033045,1533.02419,433435.2743,1.943514047,0.024991112,25.29150842,0.25955406,4.36990418,7.826819356,3.797531412,37.76322097,11.22490733,134.8235796,50.40955856,233.5916378,46.54088944,414.7906787,87.41575384,7109.981382,0.621444256,71.00486818,85.54470771
Curryetal2021b,RatCreekTuff,22.16118245,0.382850478,917.2718831,433343.2013,1.564970347,NA,18.33016334,0.126343427,1.921768638,3.801333636,2.324049865,20.22309295,6.284703904,78.20338828,29.61975956,146.0161737,29.27332133,268.9800666,57.61075773,6972.381592,0.675644061,51.43361386,70.9909299
Curryetal2021b,RatCreekTuff,11.98167554,0.290385859,1113.146346,462670.7434,0.843791996,NA,20.95343363,0.240478842,4.134147976,8.373962296,3.843704124,34.84842599,9.997061481,111.3124839,37.49065139,166.5326266,32.22012286,284.2470831,57.429762,8492.215537,0.352348619,51.63000621,59.83789513
Curryetal2021b,RatCreekTuff,12.01420848,0.345189528,2069.739207,456420.5595,5.764228461,0.029663827,65.76725044,0.273953655,4.333012851,9.207137282,4.275023604,48.2983874,14.52254286,176.8481222,65.1492566,311.0007131,62.424844,545.9231395,111.9219061,8533.663826,1.126668812,220.0066996,221.712678
Curryetal2021b,RatCreekTuff,23.67094137,0.4051461,1419.897004,423817.6909,1.673290255,0.026497534,19.60296878,0.26523025,3.744391097,7.399447551,3.652614463,36.19557248,10.62080401,125.1327596,46.90843993,223.0988101,43.92694839,397.3584753,83.75721802,6684.074114,0.392042277,58.48513409,71.16675066
Curryetal2021b,RatCreekTuff,20.79972757,0.326125756,1352.104692,411911.775,2.052882897,0.01176811,22.39403167,0.131329432,2.343083161,4.644263353,2.456100244,26.99075989,8.643396815,111.2402735,44.0365337,211.4009804,42.809428,388.5983183,82.33918853,6500.81521,0.50282357,61.45645645,75.88868759
Curryetal2021b,RatCreekTuff,19.13528795,0.375817214,1690.469173,467540.2226,2.103925717,0.038987609,28.90514384,0.323067017,5.253495639,9.212838946,4.495924862,44.02134251,13.36617214,151.9626966,55.01138369,256.5433647,50.73275603,454.8052115,92.28083199,7922.229107,0.689517227,82.14688919,105.2244672
Curryetal2021b,RatCreekTuff,16.70092549,0.336679867,1374.299478,394268.4421,2.192336594,0.050824501,27.42059764,0.197718002,3.224217785,5.662942184,2.887695067,29.90585485,9.325574738,115.8159968,45.00029669,216.5211715,43.4974087,392.8894882,81.16508173,6490.15674,0.635266974,82.75172205,97.74957507
