DataSource,Eruption,Na2O_wt ,SiO2_wt ,CaO_wt   ,K2O_wt    ,Al2O3_wt  ,MgO_wt    ,FeO_wt,BaO_wt,TiO2_wt,SrO_wt,Total_wt
Lipmanetal2015,BonanzaTuff,3.390752,64.828652,0.45305,11.464455,19.142235,0.007,0.179,0.564,0.069,NA,100.098144
Lipmanetal2015,BonanzaTuff,3.437364,63.165734,0.4838,10.3111,19.87287,0.006,0.263,2.922,0,NA,100.461868
Lipmanetal2015,BonanzaTuff,3.278016,65.045948,0.4838,11.478274,19.019625,0.004,0.209,0.36,0.014,NA,99.892663
Lipmanetal2015,BonanzaTuff,3.162028,65.003696,0.4674,11.606897,19.06485,0,0.214,0.341,0.046,NA,99.905871
Lipmanetal2015,BonanzaTuff,3.424356,63.3277,0.44895,10.328108,19.89297,0.001,0.344,2.682,0.032,NA,100.511084
Lipmanetal2015,BonanzaTuff,3.205388,62.827718,0.4469,10.632126,19.68594,0.001,0.208,2.922,0.014,NA,99.943072
Lipmanetal2015,BonanzaTuff,3.352812,62.81464,0.509425,10.160154,19.932165,0.003,0.238,3.114,0,NA,100.124196
Lipmanetal2015,BonanzaTuff,3.302948,63.784424,0.4469,10.930829,19.39248,0.017,0.221,1.515,0.023,NA,99.666581
Lipmanetal2015,BonanzaTuff,3.25742,64.294466,0.38745,11.434691,19.31208,0.004,0.156,0.92,0.023,NA,99.801107
Lipmanetal2015,BonanzaTuff,3.266092,64.491642,0.505325,11.385793,19.22967,0.018,0.231,0.81,0.032,NA,99.984522
Lipmanetal2015,BonanzaTuff,3.237908,64.619404,0.388475,11.433628,19.16535,0.009,0.231,0.594,0,NA,99.678765
Lipmanetal2015,BonanzaTuff,3.253084,63.026906,0.392575,10.518385,19.926135,0,0.249,2.735,0.027,NA,100.131085
Lipmanetal2015,BonanzaTuff,3.217312,64.818592,0.369,11.587763,19.206555,0,0.297,0.766,0,NA,100.262222
Lipmanetal2015,BonanzaTuff,3.325712,64.231088,0.415125,11.073271,19.395495,0,0.286,1.376,0.036,NA,100.156691
Lipmanetal2015,BonanzaTuff,3.319208,63.346814,0.474575,10.451416,19.83066,0.003,0.316,2.721,0,NA,100.512673
Lipmanetal2015,BonanzaTuff,3.27368,63.30255,0.468425,10.825592,19.72011,0,0.221,2.62,0.018,NA,100.467357
Lipmanetal2015,BonanzaTuff,3.45796,63.534936,0.5166,10.469487,19.737195,0,0.236,2.547,0,NA,100.513178
Lipmanetal2015,BonanzaTuff,3.797252,62.836772,0.574,9.936924,19.831665,0.006,0.171,2.263,0.005,NA,99.428613
Lipmanetal2015,BonanzaTuff,3.302948,64.52987,0.493025,11.365596,19.24977,0.006,0.196,0.562,0.032,NA,99.737209
Lipmanetal2015,BonanzaTuff,3.099156,62.901156,0.452025,10.824529,19.897995,0.006,0.359,2.85,0.073,NA,100.462861
Lipmanetal2015,BonanzaTuff,3.370156,62.983648,0.476625,10.808584,19.775385,0.004,0.319,3.032,0.073,NA,100.842398
Lipmanetal2015,BonanzaTuff,3.366904,65.09323,0.439725,11.637724,19.196505,0.006,0.179,0.422,0.119,NA,100.460088
Lipmanetal2015,BonanzaTuff,3.297528,64.918186,0.3567,11.511227,19.198515,0.007,0.211,0.695,0.087,NA,100.308156
Lipmanetal2015,BonanzaTuff,3.275848,64.970498,0.359775,11.617527,18.92415,0,0.216,0.542,0.087,NA,100.025798
Lipmanetal2015,BonanzaTuff,3.247664,64.828652,0.40385,11.340084,19.36836,0,0.206,0.788,0,NA,100.19061
Lipmanetal2015,BonanzaTuff,3.369072,65.296442,0.370025,11.604771,19.09098,0,0.312,0.226,0.041,NA,100.33229
Lipmanetal2015,BonanzaTuff,3.410264,64.960438,0.38335,11.571818,19.037715,0,0.141,0.415,0,NA,99.941585
Lipmanetal2015,BonanzaTuff,3.052544,63.598314,0.42435,11.075397,19.4769,0,0.191,1.863,0,NA,99.681505
Lipmanetal2015,BonanzaTuff,2.985336,63.284442,0.441775,11.185949,19.552275,0.002,0.211,2.092,0.014,NA,99.768777
Lipmanetal2015,BonanzaTuff,3.829772,63.573164,0.456125,9.724324,19.827645,0,0.191,2.233,0,NA,99.83503
Lipmanetal2015,BonanzaTuff,3.212976,64.988606,0.314675,11.860954,19.00254,0,0.211,0.073,0,NA,99.663751
Lipmanetal2015,BonanzaTuff,3.123004,64.883982,0.3116,11.898159,18.850785,0,0.236,0.06,0,NA,99.41153
Lipmanetal2015,BonanzaTuff,3.178288,64.891024,0.304425,11.773788,18.742245,0,0.251,0.304,0,NA,99.44477
Lipmanetal2015,BonanzaTuff,3.216228,63.572158,0.4346,11.031814,19.415595,0.001,0.271,1.569,0.014,NA,99.525395
Lipmanetal2015,BonanzaTuff,3.617308,63.43333,0.47355,10.301533,19.815585,0.002,0.276,2.771,0.014,NA,100.716306
Lipmanetal2015,BonanzaTuff,3.125172,61.420324,0.706225,9.704127,20.985405,0.007,0.215,5.215,0,NA,101.378253
Lipmanetal2015,BonanzaTuff,3.402676,64.989612,0.411025,11.124295,19.234695,0,0.063,0.432,0.027,NA,99.684303
Lipmanetal2015,BonanzaTuff,3.207556,63.726076,0.49815,10.733111,20.024625,0,0.24,2.891,0.037,NA,101.362518
Lipmanetal2015,BonanzaTuff,3.191296,63.2774,0.476625,10.818151,19.98744,0,0.268,2.763,0.045,NA,100.859912
Lipmanetal2015,BonanzaTuff,3.610804,63.265328,0.538125,10.207989,19.855785,0,0.238,2.682,0.054,NA,100.452031
Lipmanetal2015,BonanzaTuff,3.25742,63.311604,0.5084,10.836222,19.906035,0,0.273,2.667,0.023,NA,100.782681
Lipmanetal2015,BonanzaTuff,3.196716,62.95045,0.503275,10.500314,19.709055,0,0.158,2.976,0.014,NA,100.00781
Lipmanetal2015,BonanzaTuff,3.229236,63.846796,0.39565,11.122169,19.42866,0,0.243,1.944,0,NA,100.209511
Lipmanetal2015,BonanzaTuff,3.519748,64.772316,0.329025,10.918073,19.220625,0.004,0.183,1.148,0,NA,100.094787
Lipmanetal2015,BonanzaTuff,3.460128,63.10638,0.48175,10.201611,19.789455,0.001,0.223,2.734,0.023,NA,100.020324
Lipmanetal2015,BonanzaTuff,2.909456,60.610494,0.730825,9.602079,20.76531,0.007,0.2,5.532,0.059,NA,100.416164
Lipmanetal2015,BonanzaTuff,3.086148,60.793586,0.9061,9.436251,21.037665,0.017,0.305,5.293,0.005,NA,100.87975
Lipmanetal2015,BonanzaTuff,3.074224,60.685944,0.87125,9.669048,20.94018,0.01,0.22,5.15,0.068,NA,100.688646
Lipmanetal2015,BonanzaTuff,3.214,64.908,0.426,11.765,19.548,NA,NA,1.064,NA,NA,100.925
Lipmanetal2015,BonanzaTuff,3.371,64.215,0.563,11.519,19.677,NA,NA,1.544,NA,NA,100.889
Lipmanetal2015,BonanzaTuff,3.329,64.712,0.51,11.938,19.435,NA,NA,1.14,NA,NA,101.064
Lipmanetal2015,BonanzaTuff,3.303,64.895,0.46,11.942,19.603,NA,NA,0.986,NA,NA,101.189
Lipmanetal2015,BonanzaTuff,3.222,64.75,0.499,11.749,19.658,NA,NA,1.11,NA,NA,100.988
Lipmanetal2015,BonanzaTuff,3.231,64.613,0.471,11.765,19.589,NA,NA,1.087,NA,NA,100.756
Lipmanetal2015,BonanzaTuff,3.375,64.135,0.477,11.378,19.478,NA,NA,1.433,NA,NA,100.276
Lipmanetal2015,BonanzaTuff,3.474,63.795,0.57,11.558,19.91,NA,NA,1.234,NA,NA,100.541
Lipmanetal2015,BonanzaTuff,3.21,64.718,0.242,12.367,19.176,NA,NA,0.488,NA,NA,100.201
Lipmanetal2015,BonanzaTuff,3.295,66.059,0.413,11.972,19.143,NA,NA,0.041,NA,NA,100.923
Lipmanetal2015,BonanzaTuff,3.328,65.754,0.44,12.134,19.012,NA,NA,0.047,NA,NA,100.715
Lipmanetal2015,BonanzaTuff,3.349,65.737,0.494,12.142,19.279,NA,NA,0.043,NA,NA,101.044
Lipmanetal2015,BonanzaTuff,3.26,65.801,0.387,12.381,19.046,NA,NA,0.016,NA,NA,100.891
Lipmanetal2015,BonanzaTuff,3.129,65.551,0.371,12.331,19.178,NA,NA,0.35,NA,NA,100.91
Lipmanetal2015,BonanzaTuff,3.339,63.342,0.472,11.821,19.227,NA,NA,1.233,NA,NA,99.434
Lipmanetal2015,BonanzaTuff,3.688,66.108,0.308,11.577,19.275,NA,NA,0.801,NA,NA,101.757
Lipmanetal2015,BonanzaTuff,4.054,62.94,0.612,10.642,19.547,NA,NA,0.576,NA,NA,98.371
Lipmanetal2015,BonanzaTuff,3.376,65.304,0.472,12.385,19.033,NA,NA,0.019,NA,NA,100.589
Lipmanetal2015,BonanzaTuff,3.408,66.09,0.399,12.222,18.993,NA,NA,0,NA,NA,101.112
Lipmanetal2015,BonanzaTuff,3.458,65.989,0.407,12.333,19.021,NA,NA,0.002,NA,NA,101.21
Lipmanetal2015,BonanzaTuff,3.468,65.912,0.415,12.341,18.998,NA,NA,0,NA,NA,101.134
Lipmanetal2015,BonanzaTuff,3.458,65.675,0.473,12.146,19.188,NA,NA,0.034,NA,NA,100.974
Lipmanetal2015,BonanzaTuff,3.389,65.811,0.354,12.548,19.018,NA,NA,0.174,NA,NA,101.294
Lipmanetal2015,BonanzaTuff,3.49,64.473,0.667,11.119,19.736,NA,NA,1.287,NA,NA,100.772
Lipmanetal2015,BonanzaTuff,3.267,64.678,0.483,11.658,19.427,NA,NA,0.99,NA,NA,100.503
Lipmanetal2015,BonanzaTuff,3.303,64.619,0.342,12.105,19.115,NA,NA,0.64,NA,NA,100.124
Lipmanetal2015,BonanzaTuff,3.354,65.134,0.529,11.961,19.177,NA,NA,0.327,NA,NA,100.482
Lipmanetal2015,BonanzaTuff,3.39,64.905,0.462,12.029,19.183,NA,NA,0.348,NA,NA,100.317
Lipmanetal2015,BonanzaTuff,3.201,64.949,0.3,12.304,18.75,NA,NA,0.287,NA,NA,99.791
Lipmanetal2015,BonanzaTuff,3.316,64.996,0.339,12.378,19.023,NA,NA,0.156,NA,NA,100.208
Lipmanetal2015,BonanzaTuff,3.283,65.126,0.275,12.317,18.928,NA,NA,0.199,NA,NA,100.128
Lipmanetal2015,BonanzaTuff,3.38,65.77,0.33,12.411,18.917,NA,NA,0.217,NA,NA,101.025
Lipmanetal2015,BonanzaTuff,3.179,64.662,0.349,12.125,19.126,NA,NA,0.271,NA,NA,99.712
Lipmanetal2015,BonanzaTuff,3.464,64.944,0.634,11.542,19.318,NA,NA,0.484,NA,NA,100.386
Lipmanetal2015,BonanzaTuff,3.522,64.997,0.477,11.839,19.183,NA,NA,0.567,NA,NA,100.585
Lipmanetal2015,BonanzaTuff,3.528,64.583,0.617,11.527,19.477,NA,NA,0.826,NA,NA,100.558
Lipmanetal2015,BonanzaTuff,3.385,64.82,0.502,11.964,18.954,NA,NA,0.655,NA,NA,100.28
Lipmanetal2015,BonanzaTuff,3.228,64.409,0.42,11.724,19.186,NA,NA,1.026,NA,NA,99.993
Lipmanetal2015,BonanzaTuff,3.226,63.925,0.59,11.527,19.819,NA,NA,1.792,NA,NA,100.879
Lipmanetal2015,BonanzaTuff,3.257,63.866,0.441,11.607,19.521,NA,NA,1.636,NA,NA,100.328
Lipmanetal2015,BonanzaTuff,3.354,64.31,0.406,11.615,19.373,NA,NA,1.277,NA,NA,100.335
Lipmanetal2015,BonanzaTuff,3.275,64.592,0.43,11.687,19.545,NA,NA,1.222,NA,NA,100.751
Lipmanetal2015,BonanzaTuff,3.329,63.951,0.544,11.499,19.789,NA,NA,1.583,NA,NA,100.695
Lipmanetal2015,BonanzaTuff,3.619,63.775,0.49,11.206,19.491,NA,NA,1.317,NA,NA,99.898
Lipmanetal2015,BonanzaTuff,4.713,65.453,0.378,10.046,19.038,NA,NA,0.006,NA,NA,99.634
Lipmanetal2015,BonanzaTuff,4.394,65.127,0.375,10.517,18.879,NA,NA,0.032,NA,NA,99.324
Lipmanetal2015,BonanzaTuff,4.468,64.987,0.402,10.447,19.11,NA,NA,0.07,NA,NA,99.484
Lipmanetal2015,BonanzaTuff,4.484,65.06,0.405,10.324,19.047,NA,NA,0.01,NA,NA,99.33
Lipmanetal2015,BonanzaTuff,4.624,65.421,0.416,10.172,19.08,NA,NA,0.047,NA,NA,99.76
Lipmanetal2015,BonanzaTuff,4.582,65.128,0.396,10.328,18.829,NA,NA,0.046,NA,NA,99.309
Lipmanetal2015,BonanzaTuff,4.163,64.55,0.572,9.403,17.63,NA,NA,0.081,NA,NA,96.399
Lipmanetal2015,BonanzaTuff,4.497,65.355,0.401,10.218,18.828,NA,NA,0.021,NA,NA,99.32
Lipmanetal2015,BonanzaTuff,4.645,65.352,0.394,10.166,18.954,NA,NA,0,NA,NA,99.511
Lipmanetal2015,BonanzaTuff,4.515,65.131,0.419,10.339,18.833,NA,NA,0.012,NA,NA,99.249
Lipmanetal2015,BonanzaTuff,4.562,65.026,0.395,10.45,18.922,NA,NA,0.036,NA,NA,99.391
Lipmanetal2015,BonanzaTuff,4.407,65.121,0.365,10.256,18.841,NA,NA,0.035,NA,NA,99.025
Lipmanetal2015,BonanzaTuff,4.521,65.001,0.375,10.566,18.966,NA,NA,0,NA,NA,99.429
Lipmanetal2015,BonanzaTuff,4.569,65.276,0.394,10.501,18.696,NA,NA,0,NA,NA,99.436
Lipmanetal2015,BonanzaTuff,4.626,65.308,0.39,10.376,19.029,NA,NA,0.005,NA,NA,99.734
Lipmanetal2015,BonanzaTuff,5.211,66.839,0.384,9.626,19.091,NA,NA,0.043,NA,NA,101.194
Lipmanetal2015,BonanzaTuff,5.228,65.906,0.367,9.728,19.173,NA,NA,0.036,NA,NA,100.438
Lipmanetal2015,BonanzaTuff,5.345,65.993,0.391,9.747,19.282,NA,NA,0,NA,NA,100.758
Lipmanetal2015,BonanzaTuff,5.359,66.262,0.422,9.552,19.064,NA,NA,0,NA,NA,100.659
Lipmanetal2015,BonanzaTuff,5.306,65.913,0.407,9.431,19.095,NA,NA,0.011,NA,NA,100.163
Lipmanetal2015,BonanzaTuff,5.221,65.64,0.389,9.72,19.238,NA,NA,0.016,NA,NA,100.224
Lipmanetal2015,BonanzaTuff,5.153,66.016,0.401,9.826,19.133,NA,NA,0.006,NA,NA,100.535
Lipmanetal2015,BonanzaTuff,4.938,66.175,0.337,10.09,19.115,NA,NA,0.044,NA,NA,100.699
Lipmanetal2015,BonanzaTuff,4.199,65.779,0.42,11.157,18.961,NA,NA,0.036,NA,NA,100.552
Lipmanetal2015,BonanzaTuff,3.535,65.818,0.427,12.426,19.075,NA,NA,0.02,NA,NA,101.301
Lipmanetal2015,BonanzaTuff,3.447,65.957,0.409,12.375,19.167,NA,NA,0,NA,NA,101.355
Lipmanetal2015,BonanzaTuff,3.497,65.938,0.39,12.351,19.172,NA,NA,0,NA,NA,101.348
Lipmanetal2015,BonanzaTuff,3.571,65.931,0.382,12.149,19.178,NA,NA,0.006,NA,NA,101.217
Lipmanetal2015,BonanzaTuff,3.607,65.486,0.423,12.257,19.085,NA,NA,0,NA,NA,100.858
Lipmanetal2015,BonanzaTuff,3.407,66.076,0.392,12.592,19.134,NA,NA,0.007,NA,NA,101.608
Lipmanetal2015,BonanzaTuff,3.513,64.86,0.595,11.729,19.468,NA,NA,0.667,NA,NA,100.832
Lipmanetal2015,BonanzaTuff,3.477,64.966,0.492,11.736,19.576,NA,NA,1,NA,NA,101.247
Lipmanetal2015,BonanzaTuff,3.996,65.171,0.573,10.953,19.489,NA,NA,0.722,NA,NA,100.904
Lipmanetal2015,BonanzaTuff,3.978,64.886,0.315,11.107,19.147,NA,NA,0.978,NA,NA,100.411
Lipmanetal2015,BonanzaTuff,3.923,64.402,0.395,11.271,19.364,NA,NA,0.888,NA,NA,100.243
Lipmanetal2015,BonanzaTuff,3.959,65.288,0.361,11.425,19.209,NA,NA,0.756,NA,NA,100.998
Lipmanetal2015,BonanzaTuff,4.293,65.181,0.303,11.085,18.99,NA,NA,0.394,NA,NA,100.246
Lipmanetal2015,BonanzaTuff,3.984,65.536,0.291,11.261,19.014,NA,NA,0.19,NA,NA,100.276
Lipmanetal2015,BonanzaTuff,5.476,64.865,0.455,8.959,19.637,NA,NA,1.244,NA,NA,100.636
Lipmanetal2015,BonanzaTuff,4.746,64.798,0.381,9.953,19.516,NA,NA,1.213,NA,NA,100.607
Lipmanetal2015,BonanzaTuff,4.347,65.109,0.265,10.617,19.49,NA,NA,1.104,NA,NA,100.932
Lipmanetal2015,BonanzaTuff,4.011,64.47,0.376,10.887,19.449,NA,NA,1.37,NA,NA,100.563
Lipmanetal2015,BonanzaTuff,4.533,65.146,0.346,10.27,19.402,NA,NA,1.179,NA,NA,100.876
Lipmanetal2015,BonanzaTuff,4.502,64.307,0.438,10.12,19.485,NA,NA,1.303,NA,NA,100.155
Lipmanetal2015,BonanzaTuff,4.655,64.387,0.4,9.805,19.673,NA,NA,1.623,NA,NA,100.543
Lipmanetal2015,BonanzaTuff,4.627,65.124,0.357,10.013,19.509,NA,NA,1.28,NA,NA,100.91
Lipmanetal2015,BonanzaTuff,4.926,65.155,0.333,9.875,19.5,NA,NA,0.942,NA,NA,100.731
Lipmanetal2015,BonanzaTuff,5.044,66.435,0.4,9.064,18.927,0.007,0.201,0,0.073,NA,100.151
Lipmanetal2015,BonanzaTuff,5.239,66.682,0.413,8.818,19.004,0.003,0.208,0.02,0.036,NA,100.423
Lipmanetal2015,BonanzaTuff,5.132,66.873,0.413,8.956,19.034,0.013,0.175,0.029,0,NA,100.629
Lipmanetal2015,BonanzaTuff,5.323,66.496,0.39,8.878,18.947,0.007,0.184,0,0,NA,100.225
Lipmanetal2015,BonanzaTuff,5.306,66.745,0.434,8.604,18.899,0,0.096,0.02,0.036,NA,100.164
Lipmanetal2015,BonanzaTuff,5.348,66.873,0.406,8.912,18.844,0.001,0.161,0.062,0.045,NA,100.673
Lipmanetal2015,BonanzaTuff,5.167,66.694,0.473,8.843,18.94,0,0.204,0.073,0,NA,100.405
Lipmanetal2015,BonanzaTuff,5.167,66.175,0.383,8.989,18.833,0.008,0.208,0.005,0,NA,99.775
Lipmanetal2015,BonanzaTuff,5.014,66.942,0.409,8.943,18.661,0.007,0.159,0,0.055,NA,100.204
Lipmanetal2015,BonanzaTuff,5.066,66.839,0.371,9.142,18.903,0,0.225,0,0.055,NA,100.615
Lipmanetal2015,BonanzaTuff,5.166,66.905,0.36,9.074,18.823,0.002,0.169,0,0.1,NA,100.599
Lipmanetal2015,BonanzaTuff,5.159,67.002,0.363,9.002,18.899,0,0.192,0,0.064,NA,100.681
Lipmanetal2015,BonanzaTuff,5.207,66.72,0.37,9.011,18.738,0.005,0.127,0,0.073,NA,100.291
Lipmanetal2015,BonanzaTuff,5.049,66.781,0.354,9.208,18.734,0,0.202,0,0.082,NA,100.41
Lipmanetal2015,BonanzaTuff,4.941,66.475,0.334,9.171,18.705,0.001,0.156,0.014,0.073,NA,99.884
Lipmanetal2015,BonanzaTuff,5.043,66.798,0.336,9.028,18.823,0,0.146,0.091,0.055,NA,100.32
Lipmanetal2015,BonanzaTuff,5.121,66.512,0.305,9.283,18.671,0.002,0.152,0.042,0.045,NA,100.133
Lipmanetal2015,BonanzaTuff,5.118,66.727,0.411,9.084,18.771,0,0.185,0.029,0.009,NA,100.334
Lipmanetal2015,BonanzaTuff,5.094,66.996,0.349,9.187,18.691,0,0.071,0.013,0,NA,100.401
Lipmanetal2015,BonanzaTuff,5.131,66.761,0.366,9.135,18.742,0,0.113,0.02,0.051,NA,100.319
Lipmanetal2015,BonanzaTuff,5.111,66.554,0.314,9.016,18.822,0.008,0.097,0,0.042,NA,99.964
Lipmanetal2015,BonanzaTuff,4.932,67.054,0.335,9.215,18.938,0,0.156,0,0.024,NA,100.654
Lipmanetal2015,BonanzaTuff,5.152,66.769,0.416,9.007,18.87,0,0.143,0.024,0,NA,100.381
Lipmanetal2015,BonanzaTuff,4.995,66.813,0.373,9.16,18.761,0,0.21,0,0,NA,100.312
Lipmanetal2015,BonanzaTuff,5.028,66.876,0.329,9.197,18.847,0.005,0.177,0,0,NA,100.459
Lipmanetal2015,BonanzaTuff,5.13,66.774,0.393,8.992,18.788,0.01,0.177,0.002,0,NA,100.266
Lipmanetal2015,BonanzaTuff,5.067,66.813,0.42,9.034,18.914,0,0.239,0.006,0,NA,100.493
Lipmanetal2015,BonanzaTuff,5.202,66.705,0.372,9.069,18.951,0.009,0.171,0.034,0,NA,100.513
Lipmanetal2015,BonanzaTuff,5.215,67.45,0.385,8.963,18.918,0.003,0.172,0.005,0,NA,101.111
Lipmanetal2015,BonanzaTuff,5.236,66.995,0.412,9.076,18.732,0.003,0.2,0.007,0,NA,100.661
Lipmanetal2015,BonanzaTuff,5.141,66.634,0.367,8.94,18.744,0,0.252,0,0,NA,100.078
Lipmanetal2015,BonanzaTuff,4.468,69.636,0.325,8.604,17.143,0.004,0.291,0,0,NA,100.471
Lipmanetal2015,BonanzaTuff,5.142,66.817,0.377,8.847,18.794,0.01,0.246,0.03,0.064,NA,100.327
Lipmanetal2015,BonanzaTuff,5.237,66.535,0.405,8.89,18.628,0,0.168,0.067,0,NA,99.93
Lipmanetal2015,BonanzaTuff,5.2,66.245,0.428,8.78,18.923,0.001,0.249,0.092,0.045,NA,99.963
Lipmanetal2015,BonanzaTuff,5.095,66.236,0.35,9.115,18.679,0,0.232,0.028,0,NA,99.753
Lipmanetal2015,BonanzaTuff,5.632,66.218,0.379,8.327,18.65,0,0.221,0,0.048,NA,99.475
Lipmanetal2015,BonanzaTuff,4.985,66.414,0.368,9.047,18.696,0.008,0.221,0.026,0.003,NA,99.78
Lipmanetal2015,BonanzaTuff,5.242,66.26,0.392,8.761,18.704,0,0.224,0,0,NA,99.583
Lipmanetal2015,BonanzaTuff,5.149,66.365,0.408,9.044,18.683,0.009,0.182,0,0,NA,99.848
Lipmanetal2015,BonanzaTuff,5.078,66.321,0.454,8.689,18.71,0,0.195,0.002,0.012,NA,99.477
Lipmanetal2015,BonanzaTuff,5.363,67.227,0.43,8.891,18.965,0.002,0.242,0,0.048,NA,101.195
Lipmanetal2015,BonanzaTuff,4.851,66.506,0.366,9.226,18.571,0,0.207,0,0,NA,99.753
Lipmanetal2015,BonanzaTuff,4.526,66.201,0.324,9.634,18.624,0,0.187,0.031,0,NA,99.527
Lipmanetal2015,BonanzaTuff,5.096,65.995,0.43,9.076,18.686,0.018,0.158,0.061,0.081,NA,99.601
Lipmanetal2015,BonanzaTuff,5.183,65.995,0.439,9.085,18.71,0.012,0.2,0.005,0.108,NA,99.741
Lipmanetal2015,BonanzaTuff,5.207,65.941,0.373,8.975,18.69,0.008,0.19,0.033,0.072,NA,99.504
Lipmanetal2015,BonanzaTuff,5.193,66.696,0.385,8.797,18.737,0,0.165,0.056,0,NA,100.029
Lipmanetal2015,BonanzaTuff,4.787,66.084,0.271,9.407,18.663,0.006,0.146,0.018,0,NA,99.396
Lipmanetal2015,BonanzaTuff,4.901,66.38,0.313,9.416,18.562,0,0.191,0.036,0,NA,99.821
Lipmanetal2015,BonanzaTuff,5.164,66.895,0.433,8.97,18.939,0,0.225,0.056,0,NA,100.715
Lipmanetal2015,BonanzaTuff,4.936,66.509,0.423,8.985,18.773,0,0.266,0.064,0,NA,99.981
Lipmanetal2015,BonanzaTuff,5.09,66.765,0.354,8.96,18.721,0,0.28,0.013,0,NA,100.183
Lipmanetal2015,BonanzaTuff,5.015,66.42,0.32,9.211,18.604,0,0.199,0.009,0,NA,99.778
Lipmanetal2015,BonanzaTuff,5.102,66.331,0.366,8.984,18.664,0.003,0.208,0,0.012,NA,99.67
Lipmanetal2015,BonanzaTuff,4.951,66.465,0.324,9.286,18.532,0.002,0.234,0,0.012,NA,99.806
Lipmanetal2015,BonanzaTuff,5.128,66.415,0.371,9.055,18.943,0,0.182,0,0.021,NA,100.115
Lipmanetal2015,BonanzaTuff,4.869,66.529,0.378,9.314,18.822,0.003,0.152,0,0.039,NA,100.109
Lipmanetal2015,BonanzaTuff,4.775,66.502,0.331,9.488,18.72,0,0.204,0.026,0.075,NA,100.132
Lipmanetal2015,BonanzaTuff,5.018,66.224,0.405,8.971,18.712,0.008,0.155,0,0.039,NA,99.584
Lipmanetal2015,BonanzaTuff,5.081,66.389,0.352,9.041,18.712,0.001,0.188,0.028,0.048,NA,99.843
Lipmanetal2015,BonanzaTuff,5.086,66.757,0.354,9.179,18.805,0,0.172,0.05,0.021,NA,100.435
Lipmanetal2015,BonanzaTuff,5,66.14,0.39,8.94,18.68,0,0.176,0.021,0.081,NA,99.434
Lipmanetal2015,BonanzaTuff,5.024,66.517,0.356,8.965,18.785,0,0.212,0.008,0.045,NA,99.912
Lipmanetal2015,BonanzaTuff,5.078,66.206,0.389,8.985,18.715,0,0.153,0.003,0.036,NA,99.574
Lipmanetal2015,BonanzaTuff,5.14,66.035,0.406,9.087,18.899,0,0.201,0.049,0,NA,99.817
Lipmanetal2015,BonanzaTuff,5.062,66.447,0.368,9.238,18.646,0,0.25,0.049,0,NA,100.08
Lipmanetal2015,BonanzaTuff,4.961,66.207,0.342,9.349,18.814,0,0.159,0.034,0,NA,99.889
Lipmanetal2015,BonanzaTuff,4.885,66.112,0.367,9.301,18.859,0,0.24,0.069,0.051,NA,99.893
Lipmanetal2015,BonanzaTuff,4.15,65.23,0.88,9.69,18.77,0,0.24,0.07,0.05,NA,99.08
Lipmanetal2015,BonanzaTuff,4.19,65.26,0.69,9.98,18.85,0,0.18,0.08,0,NA,99.23
Lipmanetal2015,BonanzaTuff,5.03,65.75,0.94,8.15,19.23,0,0.21,0.17,0.03,NA,99.53
Lipmanetal2015,BonanzaTuff,4.56,65.17,0.85,8.77,18.88,0,0.12,0.09,0.21,NA,98.67
Lipmanetal2015,BonanzaTuff,5.3,65.6,0.93,7.78,19.39,0,0.18,0.12,0.03,NA,99.35
Lipmanetal2015,BonanzaTuff,4.92,66.28,0.39,8.93,18.61,0,0.15,0,0,NA,99.33
Lipmanetal2015,BonanzaTuff,4.95,65.85,0.33,9.2,18.71,0,0.16,0,0.01,NA,99.21
Lipmanetal2015,BonanzaTuff,5.53,65.9,0.65,8.04,18.71,0,0.19,0,0,NA,99.02
Lipmanetal2015,BonanzaTuff,5.09,65.62,0.61,8.27,18.78,0,0.15,0,0.06,NA,98.58
Lipmanetal2015,BonanzaTuff,5,66.76,0.52,8.97,19.05,0,0.1,0,0.03,NA,100.43
Lipmanetal2015,BonanzaTuff,4.53,65.93,0.42,9.5,18.81,0.01,0.12,0,0.03,NA,99.38
